Error,ErrorRate,ControlSignal
-0.029697,-5.3028,0.78474
-0.053428,-0.42,-0.096482
-0.082042,-0.42,0.018668
-0.10577,-0.42,0.11454
-0.12462,-0.42,0.19111
-0.14835,-0.42,0.28741
-0.1672,-0.42,0.36441
-0.18605,-0.42,0.4416
-0.2049,-0.42,0.51898
-0.21398,-0.42,0.55741
-0.21818,-0.42,0.57639
-0.2175,-0.42,0.57586
-0.21193,4.4628,-0.42079
-0.20637,4.4628,-0.44094
-0.19592,4.4628,-0.4807
-0.19035,-0.42,0.47553
-0.17502,4.4628,-0.56052
-0.16457,4.4628,-0.60059
-0.15412,4.4628,-0.64078
-0.14368,-0.42,0.29547
-0.12835,4.4628,-0.74106
-0.11301,4.4628,-0.80117
-0.097683,4.4628,-0.86141
-0.087234,-0.42,0.074277
-0.071903,4.4628,-0.96281
-0.056572,4.4628,-1.0235
-0.046123,-0.42,-0.08818
-0.035675,-0.42,-0.12957
-0.034992,-0.42,-0.13194
-0.034309,-0.42,-0.13433
-0.043392,-0.42,-0.097594
-0.052475,-0.42,-0.060787
-0.066441,-0.42,-0.0043274
-0.080406,-0.42,0.052271
-0.094372,-0.42,0.10903
-0.10834,-0.42,0.16594
-0.1223,-0.42,0.22299
-0.13627,-5.3028,1.2567
-0.14047,-0.42,0.29833
-0.14955,-0.42,0.33614
-0.15375,-0.42,0.35445
-0.15795,-0.42,0.37281
-0.15727,-0.42,0.37166
-0.1517,-0.42,0.35094
-0.14614,-0.42,0.33017
-0.13081,-0.42,0.27023
-0.11547,-0.42,0.21014
-0.090378,-0.42,0.11075
-0.065281,-0.42,0.011118
-0.035302,4.4628,-1.0849
-0.015087,4.4628,-1.1655
0.0051266,4.4628,-1.2463
0.015575,-0.42,-0.31161
0.026023,-0.42,-0.35363
0.021823,-0.42,-0.33706
0.017623,-0.42,-0.32045
0.0036578,-0.42,-0.26467
-0.015191,-5.3028,0.78735
-0.029156,-0.42,-0.13312
-0.038239,-0.42,-0.096446
-0.047322,-0.42,-0.059665
-0.051522,-0.42,-0.042354
-0.055722,-0.42,-0.024992
-0.050156,-0.42,-0.046728
-0.044591,-0.42,-0.068509
-0.034142,-0.42,-0.10991
-0.023694,-0.42,-0.15141
-0.0083625,-0.42,-0.21259
0.0069688,-0.42,-0.27391
0.0223,-0.42,-0.3354
0.037631,-0.42,-0.39704
0.052963,4.4628,-1.4354
0.058528,-0.42,-0.48164
0.059211,-0.42,-0.48496
0.055011,-0.42,-0.46874
0.050811,-0.42,-0.45247
0.041728,-0.42,-0.41657
0.027763,-0.42,-0.36104
0.013797,-5.3028,0.67119
0.0047141,-0.42,-0.26915
-0.0043687,-0.42,-0.2328
-0.018334,-5.3028,0.79974
-0.027417,-0.42,-0.14027
-0.0365,-0.42,-0.10361
-0.045583,-0.42,-0.066844
-0.049783,-0.42,-0.049565
-0.053983,-0.42,-0.032244
-0.0533,-0.42,-0.034437
-0.047734,4.4628,-1.0327
-0.042169,-0.42,-0.077998
-0.021955,4.4628,-1.1351
-0.0066234,-0.42,-0.21974
0.013591,-0.42,-0.30064
0.033805,-0.42,-0.38176
0.054019,4.4628,-1.4396
0.06935,-0.42,-0.52503
0.084681,4.4628,-1.5637
0.090247,-0.42,-0.61028
0.095812,4.4628,-1.61
0.08673,-5.3028,0.37851
0.087413,-0.42,-0.60168
0.07833,-5.3028,0.41037
0.07413,-0.42,-0.55015
0.060164,-0.42,-0.49496
0.051081,-0.42,-0.45919
0.041998,-5.3028,0.55322
0.042681,4.4628,-1.4031
0.038481,-0.42,-0.41008
0.04893,4.4628,-1.4289
0.049612,-0.42,-0.45554
0.060061,-0.42,-0.4979
0.065627,-0.42,-0.52079
0.076075,4.4628,-1.5398
0.081641,4.4628,-1.5629
0.092089,4.4628,-1.6055
0.097655,-0.42,-0.65219
0.11299,-0.42,-0.71459
0.12343,-0.42,-0.75757
0.13388,-0.42,-0.80066
0.14433,-0.42,-0.84387
0.15478,-0.42,-0.88719
0.16035,4.4628,-1.8876
0.16103,-0.42,-0.91537
0.15195,-0.42,-0.88061
0.14286,-0.42,-0.84575
0.12401,-0.42,-0.77169
0.10517,-5.3028,0.27913
0.086317,-0.42,-0.623
0.067469,-5.3028,0.42817
0.04862,-5.3028,0.50297
0.039538,-0.42,-0.43771
0.63045,-0.42,-2.8029
0.62137,-0.42,-2.7729
0.55858,-10.186,-0.5745
0.43719,-10.186,-0.093899
0.30115,-10.186,0.44666
0.21883,-5.3028,-0.20311
0.17068,-0.42,-0.98899
0.12742,-5.3028,0.15917
0.084159,-5.3028,0.33117
0.060428,-0.42,-0.55118
0.036697,-0.42,-0.45671
0.022731,-0.42,-0.40114
0.0038828,-0.42,-0.32586
-0.019848,-0.42,-0.23085
-0.058228,-5.3028,0.89965
-0.077077,-0.42,-0.00083397
-0.095925,-0.42,0.075432
-0.11477,-0.42,0.15188
-0.14827,-5.3028,1.2638
-0.16712,-0.42,0.36417
-0.19085,-0.42,0.4609
-0.2097,-0.42,0.5383
-0.22855,-0.42,0.61589
-0.24251,-5.3028,1.6507
-0.24671,-0.42,0.69334
-0.24603,-0.42,0.69307
-0.23558,-0.42,0.65366
-0.21048,4.4628,-0.42106
-0.18539,4.4628,-0.51946
-0.15541,4.4628,-0.63769
-0.14008,-0.42,0.27902
-0.11498,4.4628,-0.79668
-0.094766,4.4628,-0.87649
-0.069669,4.4628,-0.97606
-0.049455,4.4628,-1.0563
-0.034123,-0.42,-0.14069
-0.028558,-0.42,-0.16265
-0.032758,-0.42,-0.14555
-0.046723,-0.42,-0.089289
-0.065572,-0.42,-0.013332
-0.089303,-0.42,0.082389
-0.10815,-0.42,0.15878
-0.127,-0.42,0.23536
-0.14585,-5.3028,1.2887
-0.15981,-0.42,0.36951
-0.17378,-5.3028,1.4036
-0.18286,-0.42,0.46513
-0.18706,-0.42,0.48377
-0.18638,-0.42,0.48291
-0.18081,4.4628,-0.51407
-0.17525,-0.42,0.44201
-0.15992,4.4628,-0.5942
-0.14459,-0.42,0.32255
-0.11949,-0.42,0.22345
-0.089509,4.4628,-0.87201
-0.064413,4.4628,-0.97164
-0.044198,4.4628,-1.052
-0.023984,4.4628,-1.1325
-0.0086531,4.4628,-1.1936
0.0017953,-0.42,-0.25886
0.0073609,-0.42,-0.28117
0.0031609,-0.42,-0.26442
-0.010805,-5.3028,0.76803
-0.02477,-5.3028,0.82406
-0.038736,-0.42,-0.09632
-0.052702,-5.3028,0.93655
-0.061784,-0.42,-0.0031023
-0.070867,-0.42,0.033894
-0.075067,-0.42,0.051426
-0.074384,-0.42,0.049454
-0.073702,-0.42,0.047475
-0.063253,-0.42,0.0063535
-0.052805,-0.42,-0.034863
-0.032591,4.4628,-1.0919
-0.017259,4.4628,-1.1529
0.0029547,-0.42,-0.25718
0.023169,4.4628,-1.3147
0.0385,-0.42,-0.39981
0.048948,-0.42,-0.44206
0.059397,4.4628,-1.461
0.055197,-0.42,-0.46818
0.050997,-0.42,-0.45191
0.037031,-0.42,-0.39645
0.023066,-0.42,-0.34086
0.0091,-0.42,-0.28513
-0.0048656,-0.42,-0.22927
-0.013948,4.4628,-1.1694
-0.023031,-0.42,-0.15628
-0.027231,-0.42,-0.13923
-0.031431,-0.42,-0.12213
-0.040514,-0.42,-0.085423
-0.049597,-5.3028,0.92791
-0.048914,-0.42,-0.05088
-0.048231,4.4628,-1.0297
-0.047548,-0.42,-0.055345
-0.041983,-0.42,-0.077157
-0.031534,-0.42,-0.11859
-0.021086,-0.42,-0.16011
-0.00087187,4.4628,-1.2174
0.014459,-0.42,-0.30224
0.034673,-0.42,-0.38335
0.050005,-0.42,-0.44512
0.065336,-0.42,-0.50703
0.075784,-0.42,-0.54955
0.08135,-0.42,-0.57261
0.082033,-0.42,-0.57614
0.07295,-0.42,-0.54056
0.063867,-0.42,-0.50491
0.049902,-0.42,-0.44961
0.040819,-0.42,-0.41372
0.031736,-0.42,-0.37772
0.027536,-0.42,-0.36118
0.028219,4.4628,-1.3407
0.028902,-0.42,-0.36716
0.029584,-0.42,-0.37018
0.03515,4.4628,-1.3693
0.035833,-0.42,-0.39582
0.041398,-0.42,-0.41847
0.051847,4.4628,-1.4373
0.057412,-0.42,-0.48352
0.067861,-0.42,-0.52595
0.083192,-0.42,-0.58805
0.098523,-0.42,-0.65028
0.11385,-0.42,-0.71268
0.12919,-0.42,-0.77523
0.1494,4.4628,-1.834
0.15985,-0.42,-0.90081
0.16541,-0.42,-0.9247
0.1661,-0.42,-0.92909
0.1619,-0.42,-0.91393
0.14793,-0.42,-0.85959
0.12908,-0.42,-0.78555
0.10535,-5.3028,0.28479
0.086503,-0.42,-0.61732
0.067655,-0.42,-0.54268
0.053689,-0.42,-0.48741
0.034841,-5.3028,0.56413
0.025758,-0.42,-0.37641
0.016675,-0.42,-0.34027
0.017358,-0.42,-0.34318
0.018041,-0.42,-0.34608
0.028489,-0.42,-0.3881
0.038937,-0.42,-0.43023
0.65915,4.4628,-3.8899
0.66472,-0.42,-2.9423
0.63122,-5.3028,-1.8382
0.5196,-15.068,0.55564
0.3738,-15.068,1.1345
0.28171,-5.3028,-0.45347
0.23356,-5.3028,-0.26342
0.18542,-5.3028,-0.072917
0.14215,-5.3028,0.098507
0.098891,-5.3028,0.27038
0.070277,-5.3028,0.384
0.046545,-0.42,-0.49819
0.027697,-0.42,-0.42316
-0.0058,-5.3028,0.6873
-0.034414,-5.3028,0.80196
-0.053262,-0.42,-0.098747
-0.076994,-5.3028,0.97339
-0.10561,-5.3028,1.0888
-0.13422,-5.3028,1.2044
-0.15307,-0.42,0.30471
-0.17192,-5.3028,1.3583
-0.181,-0.42,0.41983
-0.19497,-0.42,0.47758
-0.19917,-0.42,0.49635
-0.1936,-0.42,0.47605
-0.17827,4.4628,-0.55996
-0.15806,-0.42,0.33742
-0.13296,-0.42,0.23847
-0.10786,4.4628,-0.83729
-0.087648,-0.42,0.059388
-0.067434,4.4628,-0.99727
-0.052103,4.4628,-1.058
-0.05142,-0.42,-0.083642
-0.050737,-0.42,-0.08587
-0.064703,-0.42,-0.029424
-0.083552,-0.42,0.046723
-0.10728,-5.3028,1.1192
-0.12613,-0.42,0.21918
-0.15475,-5.3028,1.3116
-0.16871,-0.42,0.39254
-0.18756,-0.42,0.46972
-0.19664,-0.42,0.50798
-0.21061,-5.3028,1.5424
-0.20993,-0.42,0.56525
-0.20924,-0.42,0.56461
-0.19879,-0.42,0.52485
-0.18346,-0.42,0.46542
-0.15837,4.4628,-0.60982
-0.13815,-0.42,0.28735
-0.0058594,0,0.49765
-0.0058594,0,0.49771
-0.010742,-4.8828,1.4939
-0.010742,0,0.51741
-0.0058594,0,0.49796
-0.010742,-4.8828,1.4942
-0.0058594,0,0.49812
-0.0058594,0,0.49817
-0.0058594,0,0.49823
-0.0058594,0,0.4983
-0.010742,-4.8828,1.4945
-0.0058594,0,0.49845
-0.0058594,0,0.49851
-0.0058594,0,0.49856
-0.0058594,0,0.49862
-0.0058594,0,0.49868
-0.010742,-4.8828,1.4949
-0.010742,0,0.5184
-0.010742,0,0.5185
-0.010742,0,0.51859
-0.0058594,0,0.49912
-0.0058594,0,0.49918
-0.00097656,0,0.47967
0.0039063,4.8828,-0.51641
0.0039063,0,0.46012
0.0087891,0,0.44051
0.0087891,0,0.44042
0.013672,4.8828,-0.55578
0.013672,0,0.42065
0.013672,0,0.42054
0.0087891,0,0.43995
0.013672,0,0.4203
0.013672,0,0.42017
0.013672,0,0.42003
0.0087891,-4.8828,1.416
0.013672,0,0.41979
0.013672,0,0.41966
0.013672,0,0.41952
0.013672,-4.8828,1.3959
0.018555,0,0.39964
0.023438,0,0.37988
0.023438,0,0.37966
0.018555,0,0.399
0.013672,0,0.41837
0.0087891,0,0.43779
0.0039063,0,0.45727
0.0039063,0,0.45723
0.0039063,4.8828,-0.51936
-0.00097656,0,0.47675
-0.0058594,-4.8828,1.4729
-0.0058594,0,0.49636
-0.0058594,0,0.49643
-0.010742,0,0.51603
-0.0058594,0,0.49658
-0.010742,0,0.51619
-0.0058594,0,0.49672
-0.010742,0,0.51632
-0.0058594,0,0.49687
-0.010742,0,0.51647
-0.0058594,0,0.49701
-0.0058594,0,0.49707
-0.0058594,0,0.49712
-0.0058594,0,0.49718
-0.0058594,0,0.49724
-0.010742,-4.8828,1.4934
-0.0058594,0,0.49736
-0.010742,0,0.51697
-0.0058594,0,0.4975
-0.0058594,0,0.49756
-0.00097656,0,0.47808
-0.00097656,0,0.47809
0.0039063,0,0.45855
0.0039063,0,0.45852
0.0087891,0,0.43891
0.0087891,0,0.43882
0.0087891,0,0.43874
0.0087891,0,0.43865
0.0087891,0,0.43856
0.0087891,0,0.43847
0.0087891,0,0.43838
0.0087891,0,0.4383
0.0087891,0,0.43821
0.0087891,0,0.43812
0.013672,0,0.41846
0.013672,4.8828,-0.55823
0.013672,0,0.41819
0.013672,4.8828,-0.5585
0.013672,0,0.41793
0.013672,0,0.41779
0.013672,0,0.41766
0.0087891,0,0.43708
0.0039063,0,0.45654
-0.00097656,0,0.47605
-0.00097656,0,0.47606
-0.0058594,0,0.49562
-0.010742,-4.8828,1.4918
-0.010742,0,0.51533
-0.015625,0,0.53499
-0.010742,0,0.51558
-0.0058594,0,0.49613
-0.00097656,4.8828,-0.49991
-0.00097656,0,0.47666
-0.00097656,0,0.47667
-0.00097656,0,0.47667
-0.0058594,0,0.49624
-0.010742,-4.8828,1.4924
-0.010742,0,0.51594
-0.015625,0,0.53559
-0.015625,0,0.53575
-0.015625,0,0.5359
-0.010742,4.8828,-0.46004
-0.010742,0,0.51663
-0.0058594,4.8828,-0.47937
-0.0058594,0,0.49726
-0.0058594,0,0.49731
-0.00097656,0,0.4778
0.0039063,4.8828,-0.51829
0.0039063,0,0.45824
0.0087891,4.8828,-0.5379
0.0087891,0,0.43858
0.0087891,0,0.4385
0.0087891,0,0.4384
0.013672,0,0.41874
0.018555,0,0.39904
0.018555,0,0.39886
0.023438,0,0.3791
0.018555,0,0.39842
0.023438,4.8828,-0.5979
0.023438,0,0.37844
0.023438,0,0.3782
0.023438,0,0.37797
0.018555,0,0.39729
0.013672,0,0.41667
0.0087891,0,0.43607
0.0087891,0,0.43598
0.0039063,4.8828,-0.52109
-0.00097656,0,0.475
-0.00097656,0,0.47501
-0.0058594,0,0.49459
-0.0058594,0,0.49465
-0.0058594,0,0.49471
-0.0058594,0,0.49477
-0.0058594,4.8828,-0.48171
-0.010742,0,0.51449
-0.010742,0,0.51459
-0.010742,0,0.51471
-0.010742,0,0.51484
-0.010742,0,0.51495
-0.010742,0,0.51506
-0.0058594,4.8828,-0.48093
-0.0058594,0,0.49571
-0.0058594,0,0.49577
-0.00097656,0,0.47627
-0.00097656,0,0.47628
-0.00097656,4.8828,-0.50024
-0.0058594,0,0.4959
-0.0058594,0,0.49596
-0.010742,0,0.5156
-0.010742,0,0.51571
-0.010742,0,0.51582
-0.010742,0,0.51593
-0.0058594,0,0.49649
-0.0058594,0,0.49657
-0.00097656,0,0.47706
0.0039063,0,0.45753
0.0039063,0,0.45749
0.0039063,-4.8828,1.434
0.0087891,0,0.43783
0.0087891,0,0.43776
0.0087891,0,0.43767
0.0087891,0,0.43758
0.0087891,0,0.4375
0.0087891,0,0.43741
0.013672,0,0.41777
0.013672,0,0.41766
0.013672,0,0.41752
0.013672,0,0.41739
0.018555,0,0.39769
0.013672,-4.8828,1.3936
0.018555,0,0.39736
0.018555,0,0.3972
0.013672,-4.8828,1.3931
0.013672,0,0.41644
0.0087891,0,0.43585
0.0039063,0,0.45534
-0.00097656,0,0.47486
-0.0058594,0,0.49445
-0.010742,0,0.51407
-0.010742,4.8828,-0.46237
-0.010742,0,0.5143
-0.010742,0,0.51441
-0.0058594,0,0.49494
-0.00097656,0,0.47544
-0.00097656,0,0.47545
-0.00097656,0,0.47546
-0.00097656,0,0.47547
-0.0058594,0,0.49506
-0.010742,-4.8828,1.4912
-0.010742,0,0.51477
-0.015625,0,0.53442
-0.015625,0,0.53457
-0.015625,-4.8828,1.5113
-0.010742,0,0.51529
-0.010742,0,0.51539
-0.0058594,0,0.49594
-0.010742,-4.8828,1.4921
-0.0058594,0,0.49608
-0.0058594,0,0.49614
-0.0058594,0,0.4962
-0.0058594,0,0.49625
-0.00097656,4.8828,-0.49979
-0.00097656,0,0.4768
0.0039063,0,0.45727
0.0039063,0,0.45722
0.013672,4.8828,-0.55849
0.013672,0,0.41793
0.023438,4.8828,-0.59787
0.018555,-4.8828,1.3746
0.023438,0,0.37825
0.023438,0,0.37801
0.023438,0,0.37778
0.013672,-4.8828,1.3932
0.013672,0,0.41652
0.0087891,0,0.43594
0.0087891,0,0.43585
0.0087891,0,0.43577
0.0087891,0,0.43567
0.0087891,0,0.43559
0.0039063,-4.8828,1.4316
-0.00097656,0,0.47455
-0.00097656,0,0.47456
-0.0058594,-4.8828,1.4707
-0.0058594,-4.8828,1.4707
-0.0058594,0,0.4942
-0.0058594,0,0.49429
-0.010742,0,0.51391
-0.0058594,0,0.49444
-0.0058594,0,0.4945
-0.0058594,0,0.49456
-0.0058594,0,0.49462
-0.0058594,0,0.49468
-0.010742,0,0.5143
-0.0058594,0,0.49485
-0.010742,0,0.51445
-0.0058594,0,0.49499
-0.010742,0,0.51459
-0.0058594,0,0.49513
-0.010742,0,0.51474
-0.0058594,0,0.49527
-0.0058594,0,0.49533
-0.0058594,0,0.49539
-0.0058594,0,0.49545
-0.0058594,0,0.49551
-0.010742,0,0.51511
-0.0058594,0,0.49566
-0.0058594,0,0.49572
-0.00097656,0,0.47621
0.0039063,4.8828,-0.5199
0.0087891,0,0.43708
0.0087891,0,0.437
0.013672,0,0.41733
0.013672,0,0.4172
0.013672,-4.8828,1.3936
0.013672,0,0.4169
0.018555,0,0.3972
0.013672,0,0.41656
0.018555,0,0.39685
0.018555,0,0.39665
0.023438,0,0.37689
0.018555,0,0.39621
0.018555,0,0.39603
0.013672,0,0.41541
0.0087891,0,0.43482
0.0087891,0,0.43474
0.0087891,4.8828,-0.5419
0.0039063,0,0.45415
0.0039063,0,0.4541
0.0039063,0,0.45406
-0.00097656,0,0.47358
-0.0058594,0,0.49314
-0.0058594,-4.8828,1.4697
-0.00097656,4.8828,-0.50291
-0.00097656,0,0.47366
0.0039063,0,0.45409
-0.00097656,-4.8828,1.4502
-0.00097656,0,0.47359
-0.0058594,0,0.49316
-0.010742,0,0.51277
-0.010742,0,0.51288
-0.015625,0,0.53255
-0.015625,0,0.53271
-0.015625,0,0.53286
-0.015625,0,0.53301
-0.015625,0,0.53317
-0.015625,-4.8828,1.5099
-0.010742,0,0.51389
-0.0058594,0,0.49441
-0.00097656,0,0.4749
0.0039063,0,0.45535
0.0039063,0,0.45531
0.0087891,0,0.4357
0.0087891,0,0.43561
0.0087891,0,0.43552
0.0087891,0,0.43543
0.0039063,0,0.45491
0.0039063,0,0.45487
0.0039063,0,0.45483
-0.00097656,-4.8828,1.4509
0.0039063,0,0.45478
0.0039063,0,0.45474
0.0087891,4.8828,-0.5414
0.0087891,0,0.43509
0.0087891,0,0.435
0.013672,0,0.41535
0.018555,0,0.39565
0.018555,0,0.39546
0.023438,0,0.37571
0.023438,0,0.3755
0.018555,0,0.39483
0.013672,0,0.4142
0.013672,0,0.41406
0.0087891,0,0.4335
0.0039063,0,0.45298
-0.00097656,0,0.47252
-0.0058594,0,0.49211
-0.010742,0,0.51174
-0.015625,0,0.53139
-0.015625,0,0.53154
-0.015625,0,0.5317
-0.010742,0,0.51231
-0.010742,0,0.51243
-0.010742,0,0.51254
-0.010742,0,0.51265
-0.0058594,0,0.4932
-0.0058594,0,0.49326
-0.0058594,0,0.49333
-0.0058594,0,0.49338
-0.0058594,0,0.49344
-0.0058594,0,0.4935
-0.010742,0,0.51313
-0.010742,0,0.51324
-0.010742,0,0.51334
-0.010742,0,0.51346
-0.010742,4.8828,-0.46296
-0.010742,0,0.51372
-0.010742,0,0.51382
-0.0058594,0,0.49436
-0.0058594,0,0.49443
-0.00097656,0,0.47492
0.0039063,0,0.45535
0.0087891,0,0.43574
0.0087891,0,0.43565
0.013672,4.8828,-0.56055
0.0087891,0,0.43546
0.0087891,0,0.43536
0.0087891,-4.8828,1.4118
0.0087891,-4.8828,1.4117
0.0087891,0,0.43508
0.013672,4.8828,-0.56111
0.0087891,0,0.4349
0.0087891,-4.8828,1.4114
0.0087891,0,0.43471
0.0087891,-4.8828,1.4112
0.0087891,0,0.43453
0.0087891,0,0.43444
0.0039063,0,0.45394
0.0039063,0,0.4539
-0.00097656,0,0.47344
-0.0058594,-4.8828,1.4695
-0.0058594,0,0.49304
-0.0058594,0,0.4931
-0.010742,-4.8828,1.4893
-0.0058594,0,0.49326
-0.0058594,0,0.49333
-0.00097656,0,0.47381
-0.00097656,-4.8828,1.4504
0.0039063,0,0.45424
0.0039063,0,0.4542
0.0039063,0,0.45416
-0.00097656,0,0.4737
-0.0058594,0,0.49326
-0.0058594,0,0.49332
-0.010742,0,0.51293
-0.010742,0,0.51304
-0.015625,0,0.53271
-0.015625,0,0.53287
-0.015625,0,0.53303
-0.015625,0,0.53321
-0.015625,0,0.53337
-0.015625,0,0.53354
-0.015625,0,0.5337
-0.010742,0,0.5143
-0.010742,0,0.5144
-0.0058594,0,0.49495
-0.0058594,-4.8828,1.4716
-0.00097656,0,0.47548
0.0039063,0,0.45592
0.0087891,0,0.43634
0.0087891,0,0.43625
0.013672,4.8828,-0.55994
0.013672,0,0.41649
0.018555,4.8828,-0.57974
0.018555,0,0.39664
0.018555,0,0.39646
0.018555,0,0.39626
0.018555,0,0.39608
0.013672,0,0.41543
0.013672,0,0.4153
0.0039063,-4.8828,1.4308
0.0039063,0,0.45423
-0.00097656,-4.8828,1.4503
0.0039063,0,0.45417
0.0039063,0,0.45413
0.0039063,0,0.45409
0.0039063,0,0.45405
0.0039063,0,0.45401
0.0039063,0,0.45397
0.0039063,0,0.45394
-0.00097656,0,0.47347
-0.00097656,0,0.47348
-0.0058594,0,0.49307
-0.0058594,0,0.49312
-0.0058594,0,0.49318
-0.0058594,0,0.49324
-0.010742,0,0.51284
-0.010742,0,0.51295
-0.015625,0,0.5326
-0.010742,0,0.51319
-0.015625,0,0.53286
-0.010742,0,0.51345
-0.010742,4.8828,-0.463
-0.010742,0,0.51367
-0.010742,0,0.51377
-0.010742,0,0.51388
-0.010742,0,0.51399
-0.010742,0,0.5141
-0.010742,4.8828,-0.46235
-0.010742,0,0.51432
-0.0058594,0,0.49486
-0.00097656,0,0.47536
-0.00097656,0,0.47537
0.0039063,0,0.45581
0.0039063,0,0.45577
0.0039063,-4.8828,1.4323
0.0087891,0,0.43611
0.013672,0,0.41647
0.013672,0,0.41633
0.013672,-4.8828,1.3927
0.018555,0,0.39646
0.018555,0,0.39628
0.018555,0,0.39609
0.018555,0,0.39591
0.013672,0,0.41527
0.013672,0,0.41514
0.0087891,0,0.43456
0.0039063,0,0.45401
0.0039063,0,0.45397
0.0039063,0,0.45394
-0.00097656,-4.8828,1.45
0.0039063,0,0.45386
-0.00097656,-4.8828,1.4499
0.0039063,0,0.45379
0.0039063,0,0.45375
0.0087891,0,0.43415
0.0039063,0,0.45363
-0.00097656,-4.8828,1.4497
-0.0058594,0,0.49269
-0.0058594,0,0.49274
-0.010742,0,0.51236
-0.015625,0,0.53202
-0.015625,0,0.53218
-0.015625,0,0.53233
-0.015625,0,0.53249
-0.015625,-4.8828,1.5092
-0.010742,0,0.5132
-0.0058594,4.8828,-0.48279
-0.0058594,0,0.49383
-0.0058594,0,0.49389
-0.0058594,0,0.49395
-0.0058594,0,0.494
-0.010742,0,0.51363
-0.010742,0,0.51374
-0.010742,0,0.51385
-0.015625,-4.8828,1.5101
-0.015625,0,0.53363
-0.010742,0,0.5142
-0.0058594,0,0.49476
-0.0058594,0,0.49482
-0.00097656,0,0.47531
0.0039063,0,0.45574
0.0087891,0,0.43615
0.0087891,0,0.43606
0.013672,4.8828,-0.56015
0.013672,0,0.41628
0.013672,0,0.41614
0.013672,0,0.416
0.013672,0,0.41586
0.0087891,-4.8828,1.4118
0.0087891,0,0.43516
0.0087891,0,0.43507
-0.0046484,0,2.5599
-0.0046484,0,2.56
-0.0046484,0,2.56
-0.0046484,0,2.5601
-0.0046484,0,2.5601
-0.0046484,0,2.5601
-0.0046484,0,2.5602
-0.0095312,0,2.5798
-0.0046484,0,2.5603
-0.0046484,0,2.5604
-0.0046484,0,2.5604
0.00023438,4.8828,1.5644
0.00023438,0,2.5409
0.00023438,0,2.5409
0.0051172,0,2.5213
0.0051172,0,2.5213
0.0051172,0,2.5212
0.0051172,0,2.5212
0.0051172,0,2.5211
0.0051172,0,2.521
0.0051172,-4.8828,3.4975
0.0051172,0,2.5209
0.0051172,0,2.5208
0.0051172,0,2.5208
0.0051172,0,2.5207
0.0051172,0,2.5207
0.00023438,0,2.5402
0.00023438,0,2.5401
-0.0046484,0,2.5597
-0.0046484,0,2.5597
-0.0046484,0,2.5598
-0.0046484,0,2.5598
-0.0046484,0,2.5599
0.00023438,4.8828,1.5638
0.00023438,0,2.5404
0.00023438,0,2.5404
0.00023438,0,2.5404
0.00023438,0,2.5404
0.00023438,0,2.5404
0.00023438,0,2.5404
0.00023438,0,2.5404
0.00023438,0,2.5404
0.00023438,0,2.5404
0.00023438,0,2.5404
0.00023438,0,2.5404
0.00023438,4.8828,1.5638
-0.0046484,0,2.5599
-0.0046484,0,2.56
-0.0095312,0,2.5796
-0.0095312,0,2.5797
-0.0095312,0,2.5798
-0.0095312,0,2.5798
-0.0095312,0,2.5799
-0.0095312,0,2.58
-0.0095312,0,2.5801
-0.0095312,0,2.5802
-0.0046484,0,2.5607
-0.0046484,0,2.5608
0.00023438,4.8828,1.5647
0.00023438,0,2.5413
0.0051172,4.8828,1.5452
0.0051172,0,2.5217
0.01,0,2.5021
0.01,0,2.502
0.01,0,2.5019
0.01,0,2.5018
0.01,0,2.5017
0.01,0,2.5016
0.01,4.8828,1.5249
0.0051172,0,2.521
0.0051172,4.8828,1.5444
0.00023438,0,2.5405
0.00023438,0,2.5405
-0.0046484,0,2.56
0.00023438,0,2.5405
0.00023438,0,2.5405
0.00023438,4.8828,1.564
-0.0046484,0,2.5601
-0.0046484,0,2.5602
-0.0046484,0,2.5602
-0.0046484,0,2.5602
0.00023438,0,2.5408
0.00023438,0,2.5408
0.00023438,0,2.5407
0.0051172,0,2.5212
0.0051172,0,2.5211
0.0051172,0,2.5211
0.0051172,0,2.521
0.0051172,0,2.521
0.0051172,0,2.5209
0.0051172,0,2.5209
0.00023438,0,2.5404
0.00023438,0,2.5404
0.00023438,0,2.5404
-0.0046484,0,2.5599
-0.0046484,0,2.56
-0.0046484,0,2.56
-0.0046484,0,2.5601
-0.0046484,0,2.5602
-0.0046484,0,2.5602
0.00023438,0,2.5407
0.00023438,0,2.5407
0.00023438,0,2.5407
0.00023438,0,2.5407
0.0051172,0,2.5211
0.0051172,0,2.5211
0.0051172,0,2.5211
0.0051172,0,2.521
0.0051172,0,2.521
0.0051172,0,2.5209
0.0051172,0,2.5209
0.0051172,0,2.5208
0.01,0,2.5012
0.0051172,-4.8828,3.4973
0.0051172,0,2.5207
0.0051172,0,2.5206
0.00023438,0,2.5401
0.00023438,0,2.5401
0.00023438,0,2.5401
0.00023438,0,2.5401
0.0051172,0,2.5206
0.0051172,0,2.5205
0.01,0,2.5009
0.01,0,2.5009
0.0051172,0,2.5203
0.0051172,0,2.5203
0.0051172,0,2.5202
0.00023438,0,2.5397
0.00023438,0,2.5397
0.00023438,0,2.5398
0.00023438,0,2.5398
0.00023438,0,2.5398
0.00023438,0,2.5398
0.00023438,0,2.5398
0.00023438,0,2.5398
0.0051172,0,2.5202
0.0051172,0,2.5202
0.00023438,-4.8828,3.5162
